# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 2, the Experiment block. Dimensionless throughout.
We,We_unc,cor,cor_unc,Oh,Bo
1.0574402425504446,0.039606712577431834,0.7504324818493343,0.0397239103120442,0.02483758922274824,0.041532126432559296
1.0270659378476414,0.02849105729926988,0.7589846667998721,0.027906101425064857,0.02460161799279568,0.0431486533220586
0.5609820966496593,0.027735805471507585,0.8045065366465746,0.04491050433019296,0.024631822021037614,0.04293740334293832
1.0482415398686968,0.03177951366116488,0.7571058374812034,0.034052038561416,0.02501885337506434,0.04034152585062335
0.590119566183008,0.031204320926815982,0.8008693511687514,0.03856538927362058,0.02503051663969167,0.040266387947857765
0.35601260310438887,0.01593835405682072,0.8239718396105503,0.05102684846297558,0.02507577786758257,0.039976454334559396
0.8037020151558605,0.05275022754018346,0.7492091447765804,0.03975286247422529,0.024569278028849423,0.043376284505869896
0.43518121797660175,0.021340059719712732,0.8124630010701417,0.038739801968545796,0.024635852583553643,0.04290931104588242
0.747782748807151,0.030776702509677675,0.7727483458681778,0.03202397331007423,0.02466391240490641,0.042714374503766916
0.7667827765454649,0.02383469988801879,0.792473344998465,0.03845114986455255,0.02472402323814182,0.04230048587471754
0.47694559776167333,0.030691240785623172,0.8172728421242614,0.041761415955357324,0.024797439456785135,0.04180176061669552
0.5784357737417501,0.03997227295198552,0.8169077893551931,0.04711663668571024,0.025031414422105932,0.0402606114448521
0.38303404705158106,0.026843261658099173,0.8087222047274601,0.03654160804325362,0.025033933651279053,0.04024440777518926
0.24308769272755337,0.023089668409426833,0.8326500027451311,0.05635463524668949,0.025127503477950824,0.03964829912225557
0.5929557467299479,0.033410246568913095,0.7593773152372945,0.04128500566762025,0.024958261833886965,0.04073470562448942
0.3457309298737959,0.02494507788771137,0.8205172981852289,0.04941215838424249,0.025013748856882203,0.0403744656703797
0.1666457577912634,0.016931677763216663,0.8049326258971581,0.06049864759753314,0.025151324111658165,0.03949830992340142
0.1099726785173709,0.011375116046500242,0.8174133093439616,0.06898382968702203,0.02517364926351376,0.03935838052146553
0.054441275779268904,0.002160722050075056,0.8980809010888162,0.07443405877253692,0.025150486168501494,0.039503574074937924
0.042432707165230614,0.001952168240168676,0.9577514382068749,0.07401751476943723,0.025118701604699305,0.039703901164307415
0.0999239789448902,0.00545518335551626,0.8603379390694762,0.03899984517357253,0.024900080408137095,0.041116764279494865
0.07414087115709268,0.00541666146200206,0.8120802688584118,0.07083790107099446,0.02485555064360927,0.041412206692640056
0.12987127198395793,0.01663916292443596,0.8032569245847829,0.08239323791958807,0.024981846438300905,0.04058109771436733
0.2299036443194504,0.017540080600171832,0.8625768317579895,0.05990694878192208,0.025131916451538443,0.03962045869579776
0.1550682678464743,0.018261692886795536,0.8370122963711316,0.0686615675327846,0.024818834126881486,0.04165780879082345
0.18595841252149736,0.012993820815899348,0.8149570269617358,0.07804040705257886,0.0248801948544461,0.04124837263536994
0.11557809458879903,0.00960766273623033,0.8167765889964405,0.0667383714866279,0.024947257851507018,0.040806623852399714
0.07492835692653593,0.009598564018978299,0.81729611240009,0.07429185735675828,0.025050690577317944,0.04013683449907303
