ppm,kind,We,cor,tc,Oh_0,ok,wall_s
300,experiment,1.419529968,0.7866798,1.4778362561528935,0.5030728437706891,true,0.0
300,experiment,1.396382456,0.789699262,1.1494281992300284,0.5030728437706891,true,0.0
300,experiment,1.553685115,0.764598737,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,1.495055674,0.78031813,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,1.783844724,0.738967049,1.4778362561528935,0.5030728437706891,true,0.0
300,experiment,1.806422113,0.731619038,1.4778362561528935,0.5030728437706891,true,0.0
300,experiment,1.822868035,0.734078644,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,2.203319902,0.703342184,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,1.85243524,0.723458117,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,2.37229061,0.673776828,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,2.423224381,0.674838764,1.4778362561528935,0.5030728437706891,true,0.0
300,experiment,2.712651344,0.645459663,1.313632227691461,0.5030728437706891,true,0.0
300,experiment,2.605370077,0.651772299,1.4778362561528935,0.5030728437706891,true,0.0
300,experiment,2.556402343,0.654901878,1.1494281992300284,0.5030728437706891,true,0.0
300,experiment,3.201006595,0.599629603,1.1494281992300284,0.5030728437706891,true,0.0
300,experiment,2.769130263,0.628250127,1.1494281992300284,0.5030728437706891,true,0.0
300,experiment,2.348073644,0.647914765,1.1494281992300284,0.5030728437706891,true,0.0
300,simulation,0.0035968769999999996,0.9063183254919313,4.573351028962244,0.5030728437706891,true,185.0
300,simulation,0.005363118701446573,0.9123244389996727,4.291124453605848,0.5030728437706891,true,189.7
300,simulation,0.007996671058200204,0.9165604126809291,4.037561193125163,0.5030728437706891,true,159.6
300,simulation,0.011923425822331447,0.9200057478930085,3.8083710600466234,0.5030728437706891,true,145.1
300,simulation,0.01777840832840732,0.9230997695214502,3.602180617135313,0.5030728437706891,true,141.0
300,simulation,0.026508472263031182,0.9253683906427691,3.4176108063204604,0.5030728437706891,true,136.9
300,simulation,0.039525422565364426,0.9262355760455552,3.249036827201559,0.5030728437706891,true,128.9
300,simulation,0.05893432912576225,0.9249074758639282,3.095740414895548,0.5030728437706891,true,127.3
300,simulation,0.08787395362465356,0.9202270177470679,2.959101191813511,0.5030728437706891,true,123.9
300,simulation,0.13102434252114495,0.9112802375465567,2.8346726815435077,0.5030728437706891,true,121.6
300,simulation,0.1953636729084408,0.8970025476955293,2.7210659063838074,0.5030728437706891,true,116.7
300,simulation,0.2912967465272096,0.8771266508712217,2.6167222638080463,0.5030728437706891,true,110.7
300,simulation,0.43433762927412306,0.8516437104802668,2.518620315365467,0.5030728437706891,true,105.4
300,simulation,0.6476185486192655,0.8209308054187976,2.428137780415953,0.5030728437706891,true,101.9
300,simulation,0.9656307817875532,0.7857642588901536,2.3441663537440345,0.5030728437706891,true,98.5
300,simulation,1.4398025021420808,0.7473987784782544,2.266395970056612,0.5030728437706891,true,95.5
300,simulation,2.146815619668886,0.7069588386618401,2.19389198352212,0.5030728437706891,true,94.7
300,simulation,3.201006595,0.6656506517440323,2.1282123385124176,0.5030728437706891,true,90.5
1000,experiment,0.584851815,0.849880101,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.39002794,0.846700836,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.285901237,0.836489083,2.1346523699986237,1.7603653528898184,true,0.0
1000,experiment,0.202846825,0.844969235,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.147037904,0.848795866,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.108550215,0.847965382,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.079286137,0.852308966,2.627264455382922,1.7603653528898184,true,0.0
1000,experiment,0.058809738,0.850281624,2.7914684838443544,1.7603653528898184,true,0.0
1000,experiment,0.044392194,0.845806422,2.7914684838443544,1.7603653528898184,true,0.0
1000,experiment,0.03291723,0.828438591,2.7914684838443544,1.7603653528898184,true,0.0
1000,experiment,0.023097007,0.830411703,3.2840805692286525,1.7603653528898184,true,0.0
1000,experiment,0.016535281,0.806810385,3.4482845976900847,1.7603653528898184,true,0.0
1000,experiment,0.011175811,0.794179529,3.6124886261515177,1.7603653528898184,true,0.0
1000,experiment,0.007178789,0.821681229,3.9408966830743823,1.7603653528898184,true,0.0
1000,experiment,0.004896386,0.76267934,4.105100711535815,1.7603653528898184,true,0.0
1000,experiment,0.003032814,0.701600697,4.433508768458681,1.7603653528898184,true,0.0
1000,experiment,0.609046878,0.849547992,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.404283438,0.845570235,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.294227193,0.833908007,2.1346523699986237,1.7603653528898184,true,0.0
1000,experiment,0.207295229,0.845847328,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.064665346,0.85207758,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.046548063,0.832410884,2.4630604269214893,1.7603653528898184,true,0.0
1000,experiment,0.03208923,0.842170319,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.022187018,0.834506357,2.4630604269214893,1.7603653528898184,true,0.0
1000,experiment,0.026559651,0.818510124,2.627264455382922,1.7603653528898184,true,0.0
1000,experiment,0.018000408,0.797271876,2.955672512305787,1.7603653528898184,true,0.0
1000,experiment,0.011583066,0.842569588,3.2840805692286525,1.7603653528898184,true,0.0
1000,experiment,0.206647983,0.855402024,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.108749821,0.841774666,2.4630604269214893,1.7603653528898184,true,0.0
1000,experiment,0.101265504,0.85432574,2.2988563984600567,1.7603653528898184,true,0.0
1000,experiment,0.075630635,0.845680972,2.4630604269214893,1.7603653528898184,true,0.0
1000,experiment,0.054292971,0.840120938,2.7914684838443544,1.7603653528898184,true,0.0
1000,experiment,0.039200232,0.837104383,2.7914684838443544,1.7603653528898184,true,0.0
1000,experiment,0.028103155,0.827221161,2.955672512305787,1.7603653528898184,true,0.0
1000,experiment,0.020174529,0.802065159,2.955672512305787,1.7603653528898184,true,0.0
1000,experiment,0.013955009,0.798338532,3.1198765407672195,1.7603653528898184,true,0.0
1000,experiment,0.009435679,0.770728625,3.4482845976900847,1.7603653528898184,true,0.0
1000,experiment,0.525550381,0.845805596,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.976212743,0.819097464,1.6420402846143263,1.7603653528898184,true,0.0
1000,experiment,0.583405948,0.849765549,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.391543876,0.845666437,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.285128223,0.83793792,2.1346523699986237,1.7603653528898184,true,0.0
1000,experiment,0.204484218,0.845192437,2.1346523699986237,1.7603653528898184,true,0.0
1000,experiment,0.654835501,0.84026379,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,0.878925712,0.823786615,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.541221549,0.850750594,2.1346523699986237,1.7603653528898184,true,0.0
1000,experiment,0.363758287,0.852723995,2.1346523699986237,1.7603653528898184,true,0.0
1000,experiment,1.272396307,0.790744466,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.046643581,0.811643541,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,0.576892892,0.848089625,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.576426792,0.846292689,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.057617511,0.811220043,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.179565643,0.794399746,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,0.692861722,0.840336899,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.185577269,0.78648992,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.240663069,0.795318907,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,0.702046024,0.839826534,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,1.579743293,0.761535276,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,1.397166156,0.781859603,1.6420402846143263,1.7603653528898184,true,0.0
1000,experiment,1.438867282,0.756006761,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,1.506208948,0.750425163,1.8062443130757588,1.7603653528898184,true,0.0
1000,experiment,1.974234213,0.688406888,1.6420402846143263,1.7603653528898184,true,0.0
1000,experiment,0.831748929,0.831997922,1.6420402846143263,1.7603653528898184,true,0.0
1000,experiment,1.974234213,0.688406888,1.6420402846143263,1.7603653528898184,true,0.0
